34.9,Generic Aspirateur a Main 2 en - Facile a Transporter - Rechargeable USB 12V,N/A,60.0,Generic,Home & Office/Home & Kitchen/Vacuums & Floor Care/Vacuums/Handheld Vacuums,/generic-aspirateur-a-main-2-en-facile-a-transporter-rechargeable-usb-12v-819749.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/7918/1.jpg?1667,N/A,
14.0,Panther Rose Pack de 5 Vaisselle+ 5 L Savon main 1 L   Gel wc 0.5 L Dècap four 0.5 L  Vitrix 500 ML,N/A,19.99,Panther Rose,Grocery/Dishwashing/Dishwasher Detergent/Large Packs,/panther-rose-pack-de-5-vaisselle-5-l-savon-main-1-l-gel-wc-0.5-l-decap-four-0.5-l-vitrix-500-ml-743753.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/7347/1.jpg?0008,N/A,
37.0,menzberg Rideau moustiquaire de haute qualité avec fermeture eclair 120X140CM,N/A,59.0,menzberg,Home & Office/Home & Kitchen/Bedding/Mosquito Net,/menzberg-rideau-moustiquaire-de-haute-qualite-avec-fermeture-eclair-120x140cm-558475.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/4855/1.jpg?0269,N/A,
425.0,Samsung GALAXY A05 4GO-64GO NOIR,N/A,0,Samsung,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/samsung-galaxy-a05-4go-64go-noir-807445.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/4708/1.jpg?1294,N/A,
39.9,Fashion Sac Fourre tout de voyage NOIR - Sac a main Pliable de Grande Capacité,N/A,70.0,Fashion,Fashion/Luggage & Travel Gear/Travel Totes,/fashion-sac-fourre-tout-de-voyage-noir-sac-a-main-pliable-de-grande-capacite-822220.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/2228/1.jpg?3530,N/A,
,Gree Climatiseur 12000BTU Inverter Tropicalisé Smart Chaud & Froid  CL12ALC-INVT-SMART,N/A,,Gree,"Home & Office/Home & Kitchen/Heating, Cooling & Air Quality/Air Conditioners & Accessories/Air Conditioners/Wall",/gree-climatiseur-12000btu-inverter-tropicalise-smart-chaud-froid-cl12alc-invt-smart-831383.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/3138/1.jpg?6425,N/A,
42.0,Cerave Lotion Hydratante pour Soulager les Démangeaisons - 237ml,N/A,55.0,Cerave,Health & Beauty/Beauty & Personal Care/Personal Care/Skin Care/Face/Creams & Moisturizers/Face Moisturizers,/cerave-lotion-hydratante-pour-soulager-les-demangeaisons-237ml-826422.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/4628/1.jpg?4847,N/A,
15.5,Derma Roller Rouleau de massage Et de soins du visage - 0.5 mm,N/A,29.0,Derma Roller,Health & Beauty/Beauty & Personal Care/Personal Care/Skin Care/Face,/rouleau-massage-et-soins-visage-derma-roller-mpg34164.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/6876/1.jpg?1159,N/A,
29.9,Skin's laboratory Pack 4en1 Peaux Mixtes Grasses - Gel Nettoyant 200ml + Lotion Tonique 80ml + Eau Micéllaire 80ml + Crème Vaseline 50ml,N/A,50.0,Skin's laboratory,Health & Beauty/Beauty & Personal Care/Personal Care/Skin Care/Face/Cleansers,/skins-laboratory-pack-4en1-peaux-mixtes-grasses-gel-nettoyant-200ml-lotion-tonique-80ml-eau-micellaire-80ml-creme-vaseline-50ml-788028.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/0887/1.jpg?3966,N/A,
329.0,"Realme NOTE 50 - 3GO RAM + 64GO ROM - 6.74"" - SKY BLUE",N/A,349.0,Realme,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,/realme-note-50-3go-ram-64go-rom-6.74-sky-blue-833727.html,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/7338/1.jpg?0094,N/A,
